id,country,admin1,admin2,admin3,instance_wp,subdate_wp,latitude_wp,longitude_wp,elevation_wp,commid_wp,dataorg_wp,timepoint_wp,cwfunded_wp,cwid,wptype,pumptype,drillmethod,piped_source,piped_pump,rehabyn,qtyhh_wp,whomanage_wp,wp_age,rehab_age,qtypeople_wp,wateravailable,functional3,whynowatertoday_wp,whynowatertoday_wp_other,minutesfill20l,brokendays_wp,qtymonthsnowater_wp,downtime2weeks,lockedfullday_wp,pumpstrokes,photo_wp,grant_number_wp,wc_present_wp,paytocollect_wp,balance_any_dollars_wp,improved_wponly_wp,qtyhh_c_wp,wc_admin_index_wp,wc_finance_index_wp,wc_mgmt_index_wp,wc_maint_index_wp,wc_savings_wp,wpqty_wp,pop_1000,annual_rain,season
1343,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz04-6GAMG4,2018-03-23,-17.1418027,35.7572048,315.9568879,MCDJ01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,30,Water committee,2,NA,180,Yes,Functional,NA,NA,1.056383333,1,0,No,No,2,https://api.mwater.co/v3/images/974312700ff7411eaa3ee3b3e2da2cd0,NA,Yes,Yes,0,1,30,Minimum,Moderate,Minimum,Moderate,1,1,296.0320174,1203,wet
1344,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz01-6GJF7U,2018-03-27,-17.1673154,35.756305,334,MURD01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,44,Water committee,8,NA,260,Yes,Functional,NA,NA,0.7574,14,0,No,No,1,https://api.mwater.co/v3/images/9a3ec2481ed4408db5f489a8133ed348,NA,Yes,Yes,0,0,250,Moderate,Moderate,Advanced,Advanced,1,7,429.3741563,1203,wet
1345,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz19-6GA7MF,2018-03-23,-16.9736942,35.7561923,354,MART01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,45,Water committee,4,NA,300,Yes,Functional,NA,NA,1.416016667,7,0,No,No,2,https://api.mwater.co/v3/images/c6d27e5374e4440fa7093fcfd4e85ac9,NA,Yes,Yes,0,1,139,Inadequate,Moderate,Inadequate,Moderate,1,1,229.2863611,1203,wet
1346,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz15-6GJED6,2018-03-26,-17.2007904,35.7544696,351.6968047,CMSL01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,106,Water committee,3,NA,850,Yes,Functional,NA,NA,3.70835,NA,0,No,No,19,https://api.mwater.co/v3/images/de6e9837baae4538bbc5e999c0979cf9,NA,Yes,Yes,8.398882303,1,106,Advanced,Moderate,Advanced,Advanced,1,1,737.8751363,1203,wet
1347,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz15-6G7NFS,2018-03-22,-16.9717239,35.7439847,359.9991563,MZMB01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,360,Water committee,2,NA,469,Yes,Functional,NA,NA,1.95525,NA,0,No,No,1,https://api.mwater.co/v3/images/da0077f120954f87a3a37fac57116682,NA,Yes,Yes,5.49157689,1,63,Inadequate,Moderate,Inadequate,Advanced,1,1,181.0558612,1203,wet
1348,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz19-6GCR2K,2018-03-24,-17.0285585,35.7369207,353,VALD01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,Yes,40,Water committee,3,2,1016,Yes,Functional,NA,NA,1.010333333,NA,0,No,No,1,https://api.mwater.co/v3/images/a7600d7b2ac047d2b01fa6282384c2a0,NA,Yes,Yes,30.84974077,1,40,Moderate,Advanced,Advanced,Advanced,1,1,208.806144,1203,wet
1349,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz11-6G4XGX,2018-03-21,-17.0811821,35.7324635,356.0070093,MNDA01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,75,Water committee,4,NA,375,Yes,Functional,NA,NA,0.958533333,14,0,No,No,2,https://api.mwater.co/v3/images/54ec993a883146ac82ccfc2d51b56f07,NA,Yes,Yes,26.97333355,1,75,Moderate,Moderate,Advanced,Advanced,1,1,275.4178783,1203,wet
1350,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz11-6GA5NQ,2018-03-23,-17.0020645,35.7299019,364.1365179,NMAI01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,124,Water committee,2,NA,620,Yes,Functional,NA,NA,2.2601,7,0,No,No,2,https://api.mwater.co/v3/images/62ce9189b1ce46c38416b83d210d6a7e,NA,Yes,Yes,9.691018041,1,124,Advanced,Moderate,Advanced,Moderate,1,1,238.0050209,1203,wet
1351,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz01-6G7JR5,2018-03-23,-17.0714338,35.7286256,356,LMPO01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,21,Water committee,4,NA,120,Yes,Functional,NA,NA,1.172833333,7,0,No,No,4,https://api.mwater.co/v3/images/5fac3957d48e4df8b68bcd47d2ef1cde,NA,Yes,Yes,0,1,21,Inadequate,Minimum,Inadequate,Moderate,0,1,332.6062508,1203,wet
1352,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz01-6GCR2C,2018-03-24,-17.1462626,35.7253497,368,MNGT01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,290,Water committee,4,NA,1200,Yes,Functional,NA,NA,0.93405,2,0,No,No,2,https://api.mwater.co/v3/images/ee6218d5bb4f4903b150f0c2e7e8995d,NA,No,Yes,0,1,290,NA,NA,NA,NA,999,1,493.9265734,1203,wet
1353,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz16-6GCSXU,2018-03-24,-16.9660257,35.7111607,314.1163999,NGOT01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,60,Water committee,4,NA,350,Yes,Functional,NA,NA,1.224866667,1,0,No,No,1,https://api.mwater.co/v3/images/d72b68f2a38a438e8f2d49be10296441,NA,Yes,Yes,0,1,75,Inadequate,Minimum,Inadequate,Advanced,0,1,131.8871015,1203,wet
1354,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz06-6G7G5Y,2018-03-22,-17.1074392,35.7105499,362.2159773,MNDS01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,70,Water committee,2,NA,300,Yes,Functional,NA,NA,1.3716,NA,0,No,No,1,https://api.mwater.co/v3/images/37c99df0ec134022b94986689263b671,NA,Yes,Yes,8.075848368,1,70,Moderate,Moderate,Minimum,Minimum,1,1,496.2186645,1203,wet
1355,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz01-6GHZ3B,2018-03-26,-17.1702829,35.7070532,389,MCRN01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,250,Water committee,2,NA,1200,Yes,Functional,NA,NA,0.95915,5,0,No,No,2,https://api.mwater.co/v3/images/bed689a48d4e49dca470c34f7bdeba48,NA,Yes,Yes,4.037924184,1,300,Moderate,Moderate,Advanced,Advanced,1,1,989.7434566,1203,wet
1356,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz01-6GANNQ,2018-03-23,-16.9199648,35.6956825,284,MLUM01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,48,Water committee,2,NA,300,Yes,Functional,NA,NA,1.60485,NA,0,No,No,1,https://api.mwater.co/v3/images/a810da863a75420ea71b79ded9ba2da0,NA,Yes,Yes,0,1,48,Inadequate,Moderate,Inadequate,Inadequate,1,1,301.8286428,1203,wet
1357,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz06-6G4Z3Y,2018-07-02,-17.1197973,35.6943787,359.279922,NCGA01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,174.025,Borehole with hand pump,Afridev,Manually drilled,NA,NA,Yes,95,Water committee,2,1,322,Yes,Functional,NA,NA,1.441683333,7,0,No,No,1,https://api.mwater.co/v3/images/ea3c04e5070c4c60a9df4a1308041992,NA,Yes,Yes,16.15169674,1,95,Moderate,Moderate,Minimum,Minimum,1,1,524.4391896,1203,dry
1358,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz03-6G53ZE,2018-03-21,-17.0879729,35.6812012,335.9162075,MICH01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,101,Water committee,4,NA,1216,Yes,Functional,NA,NA,4.050366667,14,2,No,No,4,https://api.mwater.co/v3/images/eed12a4aef054078bd39d0a72915e320,NA,Yes,Yes,0,0,101,Moderate,Minimum,Minimum,Advanced,0,2,396.1577416,1203,wet
1359,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz01-6G56HS,2018-03-21,-17.0961902,35.6676545,309,NMGM01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,88,Water committee,1,NA,490,Yes,Functional,NA,NA,0.83185,NA,0,No,No,2,https://api.mwater.co/v3/images/745da045edd74d10a6d1ef5432eb9894,NA,Yes,Yes,0,1,88,Moderate,Minimum,Minimum,Advanced,0,1,237.8911858,1203,wet
1360,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz15-6GCSMG,2018-03-24,-17.1471405,35.666823,384.3900775,TNGE01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,150,Water committee,2,NA,1209,Yes,Functional,NA,NA,2.68905,NA,0,No,No,2,https://api.mwater.co/v3/images/aa43cef368ed4deab9644bdaadbf341e,NA,Yes,Yes,23.58147723,0,150,Inadequate,Moderate,Inadequate,Minimum,1,5,557.5308046,1203,wet
1361,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz15-6GD6DD,2018-03-24,-17.1269684,35.6557515,343.4549766,CZMB01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,62,Water committee,3,NA,425,Yes,Functional,NA,NA,1.630083333,NA,0,No,No,1,https://api.mwater.co/v3/images/e469eb9df7694b1e8d985a7c2c8c6c21,NA,Yes,Yes,15.3441119,1,62,Advanced,Moderate,Advanced,Advanced,1,1,378.3814297,1203,wet
1362,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz04-6GULHG,2018-03-30,-17.4832271,35.6542055,284.9637672,NCAN01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,20,Water committee,4,NA,140,Yes,Functional,NA,NA,2.041283333,NA,0,No,No,1,https://api.mwater.co/v3/images/770965b0baa14c0cb4253c8dd8072cd1,NA,Yes,Yes,12.92135739,0,50,Moderate,Moderate,Minimum,Minimum,1,1,300.7595368,1203,wet
1363,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz01-6GD6TB,2018-03-24,-17.1132885,35.6385629,337,MNBS01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,170,Water committee,4,NA,256,Yes,Functional,NA,NA,1.121666667,NA,0,No,No,1,https://api.mwater.co/v3/images/5d7da402b8a347f59f00b2ec49aaf529,NA,Yes,Yes,64.60678694,1,200,Minimum,Moderate,Minimum,Advanced,1,1,242.3533556,1203,wet
1364,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz19-6GUUSH,2018-03-30,-17.4740849,35.6247673,329,CRCH01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,20,Water committee,2,NA,150,Yes,Functional,NA,NA,1.089716667,1,0,No,No,1,https://api.mwater.co/v3/images/ece44275f9404fe39dc0cfd83628494c,NA,Yes,Yes,0,0,32,Minimum,Minimum,Minimum,Minimum,0,1,357.3444834,1203,wet
1365,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz16-6GXEKE,2018-03-31,-17.4873682,35.6191086,307.1941459,NSRN01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,35,Water committee,3,NA,200,Yes,Functional,NA,NA,1.45065,1,0,No,No,2,https://api.mwater.co/v3/images/a02f7b9d7e5446cd8dd08ddfeaa29c20,NA,Yes,Yes,45.22475086,1,45,Moderate,Moderate,Minimum,Minimum,1,1,348.5574049,1203,wet
1366,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz19-6GV3U5,2018-03-30,-17.4813808,35.6095967,321,COQR01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,36,Water committee,4,NA,250,Yes,Functional,NA,NA,1.4834,1,0,No,No,1,https://api.mwater.co/v3/images/c6f26975c40547eda024a679d4174ce3,NA,Yes,Yes,12.92135739,0,150,Moderate,Moderate,Minimum,Minimum,1,2,261.8744251,1203,wet
1367,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz06-6GXAWK,2018-03-31,-17.4883424,35.6002673,310.66830650000003,CHBG01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,31,Community leader,2,NA,180,Yes,Functional,NA,NA,0.815216667,2,0,No,No,1,https://api.mwater.co/v3/images/585bfa9f621a4f90aefcb15818bee1f3,NA,Yes,Yes,11.30618772,1,50,Minimum,Moderate,Minimum,Minimum,1,1,321.5173649,1203,wet
1368,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz04-6H4BMH,2018-04-02,-17.4099564,35.5773665,387.1881957,NCHA01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,50,Water committee,4,NA,350,Yes,Functional,NA,NA,0.823266667,2,0,No,No,1,https://api.mwater.co/v3/images/84878e7cd64d428a8676a0e7d5d9b0b3,NA,Yes,Yes,16.15169674,1,50,Advanced,Moderate,Advanced,Advanced,1,1,627.6566655,1203,wet
1369,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz01-6H74Z4,2018-04-03,-17.5900795,35.5719904,250,RAPS01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,30,Water committee,4,NA,120,Yes,Functional,NA,NA,1.278716667,NA,0,No,No,2,https://api.mwater.co/v3/images/15e68ea35144473fb8341bd9e9105fad,NA,Yes,Yes,0,0,521,Inadequate,Minimum,Inadequate,Minimum,0,31,79.41416522,1203,wet
1370,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz16-6H4F2B,2018-04-02,-17.4940619,35.5697863,300.3789677,NMGD01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,53,Water committee,4,NA,400,Yes,Functional,NA,NA,1.372216667,3,0,No,No,1,https://api.mwater.co/v3/images/7c2ce2e30a23482b856a1b39f42b1f32,NA,Yes,Yes,11.30618772,1,53,Moderate,Moderate,Moderate,Moderate,1,1,225.0178406,1203,wet
1371,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz03-6H4YA2,2018-04-02,-17.3615408,35.5578092,389.5742953,CHVV01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,50,Water committee,2,NA,300,Yes,Functional,NA,NA,1.697283333,NA,0,No,No,1,https://api.mwater.co/v3/images/84c158eb19874535ae30a3f0a307b8da,NA,Yes,Yes,32.30339347,1,120,Moderate,Moderate,Advanced,Advanced,1,1,1597.046333,1203,wet
1372,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz04-6H4THF,2018-04-02,-17.3613405,35.552521,386.5662279,NMBE01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,58,Water committee,6,NA,406,Yes,Functional,NA,NA,1.01125,1,0,No,No,2,https://api.mwater.co/v3/images/0464cdfdcbc24c5c87c5b85d23990591,NA,Yes,Yes,3.230339347,1,58,Moderate,Moderate,Moderate,Moderate,1,1,1507.309777,1203,wet
1373,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz19-6H756Q,2018-04-03,-17.5475014,35.5498587,305,CNHA01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,40,Water committee,3,NA,480,Yes,Functional,NA,NA,1.339616667,NA,0,No,Yes,1,https://api.mwater.co/v3/images/bc39a54d30544082bafd8fa0f7a6017d,NA,Yes,Yes,0,0,45,Moderate,Minimum,Minimum,Minimum,0,2,84.15692133,1203,wet
1374,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz01-6H4VQN,2018-04-02,-17.507364,35.5344611,314,MDID01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,100,Water committee,4,NA,485,Yes,Functional,NA,NA,0.791516667,1,0,No,No,2,https://api.mwater.co/v3/images/9216480766dd458a81be6f64afebda42,NA,Yes,Yes,69.45229596,0,400,Moderate,Moderate,Minimum,Minimum,1,15,104.6812406,1203,wet
1375,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz16-6H4XNC,2018-04-02,-17.5506013,35.5284127,282.8669888,SAFA01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,40,Water committee,4,NA,325,Yes,Functional,NA,NA,1.1578,2,0,No,No,2,https://api.mwater.co/v3/images/3aa91eaacd3844408e220b3db954de53,NA,Yes,Yes,0,1,55,Minimum,Minimum,Minimum,Advanced,0,1,112.1056336,1203,wet
1376,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz01-6HFPR9,2018-04-06,-17.4133954,35.5223571,382,MTCA01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,150,Water committee,3,NA,430,Yes,Functional,NA,NA,1.3775,1,0,No,No,1,https://api.mwater.co/v3/images/001870ad90a346679916b8d76fa5190b,NA,Yes,Yes,0,1,310,Inadequate,Minimum,Inadequate,Minimum,999,5,392.3616206,1203,wet
1377,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz08-6H7LL4,2018-04-03,-17.4753536,35.5168039,311.0869778,CHMB01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,22,Water committee,4,NA,190,Yes,Functional,NA,NA,1.39865,14,0,No,No,2,https://api.mwater.co/v3/images/b22efaf0da1c44ed80fb65efea48880f,NA,Yes,Yes,0,1,95,Moderate,Minimum,Minimum,Moderate,0,2,137.3541782,1203,wet
1378,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz03-6H4CA4,2018-04-02,-17.3630058,35.5145444,364.9367172,MBDI01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,80,Community leader,4,NA,1000,Yes,Functional,NA,NA,1.088383333,3,0,No,No,3,https://api.mwater.co/v3/images/0c71738fc05241588b47e69c981abaf4,NA,Yes,Yes,24.2275451,1,100,Moderate,Moderate,Advanced,Advanced,1,1,622.4566672,1203,wet
1379,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz19-6H7HGC,2018-04-03,-17.4426655,35.4991963,302,NMRV01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,174.067,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,40,Water committee,3,NA,450,Yes,Functional,NA,NA,1.389083333,1,0,No,No,1,https://api.mwater.co/v3/images/5d60815ee82e44bd9d39610d6db10c6c,NA,Yes,Yes,40.37924184,1,50,Moderate,Moderate,Minimum,Minimum,1,1,141.2006521,1203,wet
1380,Mozambique,Zambezia,Morrumbala,Sabe,WVMoz01-6H4HUJ,2018-04-02,-17.6348464,35.4973205,227,CXOT01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,96,Water committee,4,NA,421,Yes,Functional,NA,NA,1.002483333,NA,0,No,No,1,https://api.mwater.co/v3/images/524d89a119254b70b60a91269dd11503,NA,Yes,Yes,10.49860288,0,500,Minimum,Moderate,Minimum,Advanced,1,5,145.9691132,1203,wet
1381,Mozambique,Zambezia,Morrumbala,Nyaterre,WVMoz19-6GD7U9,2018-03-24,-17.122718,35.379174,NA,BLGE01,MZ.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,35,Water committee,3,NA,260,Yes,Functional,NA,NA,1.68035,60,0,No,No,NA,https://api.mwater.co/v3/images/53e1b1f499d149d59bb327cc4d18777b,NA,Yes,Yes,16.15169674,1,35,Inadequate,Advanced,Inadequate,Minimum,1,1,119.9180411,1203,wet
1382,Niger,Dosso,Boboye,NA,wvniger9-6DMWWX,2018-02-19,12.7629268,2.9642432,208,BGKO01,NE.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Hydro India,Manually drilled,NA,NA,Yes,47,Water committee,11,3,329,Yes,Functional,NA,NA,1.45,NA,0,No,No,1,https://api.mwater.co/v3/images/e2df81052764464b85847ae5b0174ccf,NA,No,No,0,0,232,NA,NA,NA,NA,999,37,749.2225849,634,dry
1383,Niger,Dosso,Boboye,NA,wvniger6-6DMQRU,2018-02-19,12.9148215,2.9638951,210,TNKR01,NE.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,India Mark II,Manually drilled,NA,NA,No,27,Water committee,3,NA,300,Yes,Functional,NA,NA,0.683333333,NA,0,No,No,1,https://api.mwater.co/v3/images/f994b6dbcff34feab3246b6bb3a29c43,NA,Yes,Yes,31.14594423,1,27,Inadequate,Moderate,Inadequate,Advanced,1,10,378.0376048,634,dry
1384,Niger,Dosso,Boboye,NA,wvniger5-6DMWP6,2018-02-19,12.7646775,2.9638593,214,BGKO01,NE.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Mechanized borehole,NA,Manually drilled,Borehole,Solar powered pump,No,12,Community leader,3,NA,30,No,Abandoned or not functional,Breakdown,NA,NA,NA,0,No,No,NA,https://api.mwater.co/v3/images/ea1a025ef3f542649e2975bfb206fbdb,NA,No,No,0,0,232,NA,NA,NA,NA,999,37,570.3997567,634,dry
1385,Niger,Dosso,Boboye,NA,wvniger4-6DDU7J,2018-02-16,12.943159,2.963599,NA,SSBG01,NE.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,India Mark II,Manually drilled,NA,NA,Yes,5,School,NA,3,250,Yes,Functional,NA,NA,1.066666667,28,0,No,No,2,https://api.mwater.co/v3/images/058b36d9968f49608236a636f3a42b64,NA,No,No,0,0,239,NA,NA,NA,NA,999,20,850.858534,634,dry
1386,Niger,Dosso,Boboye,NA,wvniger3-6DMU7N,2018-02-19,12.7906422,2.9630278,211,DDDJ01,NE.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Public tap / standpipe,NA,NA,Borehole,Solar powered pump,No,50,Water committee,3,NA,300,No,Abandoned or not functional,Breakdown,NA,NA,730,0,No,No,NA,https://api.mwater.co/v3/images/d40d6541fd614ac69d391e14d38a169c,NA,No,Yes,0,0,413,NA,NA,NA,NA,999,33,364.1879983,634,dry
1387,Niger,Dosso,Boboye,NA,wvniger7-6DLX55,2018-02-18,12.9786159,2.954333,214,HWDJ01,NE.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Water4,Manually drilled,NA,NA,No,10,Community leader,3,NA,70,Yes,Functional,NA,NA,1.266666667,NA,0,No,No,3,https://api.mwater.co/v3/images/808739cb4437454a8a82acef9ce845d2,NA,No,No,0,0,267,NA,NA,NA,NA,999,11,677.5532768,634,dry
1388,Niger,Dosso,Boboye,NA,wvniger9-6DLXEE,2018-02-18,12.9793103,2.9538888,221,HWDJ01,NE.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Water4,Drilled by machine,NA,NA,No,41,Water committee,3,NA,115,Yes,Functional,NA,NA,0.733333333,NA,0,No,No,1,https://api.mwater.co/v3/images/88ef1e5bc2e34b7389b96f308c866d1f,NA,No,No,0,0,267,NA,NA,NA,NA,999,11,480.5090779,634,dry
1389,Niger,Dosso,Boboye,NA,wvniger5-6DLWB3,2018-02-18,12.9785744,2.953554,215,HWDJ01,NE.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Water4,Drilled by machine,NA,NA,No,15,Community leader,3,NA,75,Yes,Functional,NA,NA,0.966666667,NA,0,No,No,1,https://api.mwater.co/v3/images/2c5a5f49119a4fe7b4a6d5b32c0a7906,NA,No,No,0,0,267,NA,NA,NA,NA,999,11,480.5090779,634,dry
1390,Niger,Dosso,Boboye,NA,wvniger4-6DLVFB,2018-02-18,12.978054,2.9533512,219,HWDJ01,NE.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Water4,Manually drilled,NA,NA,No,25,Community leader,3,NA,175,Yes,Functional,NA,NA,1.316666667,NA,0,No,No,1,https://api.mwater.co/v3/images/f5e5bf0a85944544a67b6fdfc3269a43,NA,No,No,0,0,267,NA,NA,NA,NA,999,11,677.5532768,634,dry
1391,Niger,Dosso,Boboye,NA,wvniger3-6DGLDV,2018-02-17,12.8252755,2.9508591,216,GBKR01,NE.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,311.46,Borehole with hand pump,India Mark II,Manually drilled,NA,NA,No,50,Water committee,3,NA,150,Yes,Functional,NA,NA,0.566666667,NA,0,No,No,1,https://api.mwater.co/v3/images/8f7cf4d1868d45e894a98e5ea2c7da90,NA,Yes,No,0,1,50,Inadequate,Inadequate,Inadequate,Minimum,1,9,680.6201751,634,dry
1392,Niger,Dosso,Boboye,NA,wvniger9-6DGJ2G,2018-02-17,12.8040274,2.9367032,199,SDAD01,NE.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Hydro India,Manually drilled,NA,NA,Yes,301,Community leader,11,3,1500,Yes,Functional,NA,NA,0.716666667,NA,0,No,No,1,https://api.mwater.co/v3/images/b41232cc52784820b59738b68b7ce4c7,NA,No,No,0,0,300,NA,NA,NA,NA,999,10,417.7479858,634,dry
